"ID","Handle","Title","Tags","Tags Command","Variant Inventory Item ID","Variant ID","Variant Command","Variant Position","Variant SKU","Variant Price","Variant Compare At Price","Variant Inventory Qty","Variant Inventory Adjust","Variant Metafield: custom.contains_pfas [boolean]"
"7617833992441","neptune-219-waist-pant","Neptune Pant","","REPLACE","45151915999481","43056114368761","MERGE","12","10078-204-0014","119.99","0.00","0","0",""
"7617833992441","neptune-219-waist-pant","Neptune Pant","","REPLACE","45151916032249","43056114401529","MERGE","13","10078-204-0015","119.99","0.00","0","0",""
"7617833992441","neptune-219-waist-pant","Neptune Pant","","REPLACE","45151916065017","43056114434297","MERGE","14","10078-204-0016","119.99","0.00","0","0",""
"7617833992441","neptune-219-waist-pant","Neptune Pant","","REPLACE","45151916097785","43056114467065","MERGE","15","10078-204-0017","119.99","0.00","0","0",""
"7617833992441","neptune-219-waist-pant","Neptune Pant","","REPLACE","45151916130553","43056114499833","MERGE","16","10078-204-0018","119.99","0.00","3","0",""
"7617833992441","neptune-219-waist-pant","Neptune Pant","","REPLACE","45151916196089","43056114565369","MERGE","17","10078-204-0020","119.99","0.00","0","0",""
"7617833992441","neptune-219-waist-pant","Neptune Pant","","REPLACE","45151916163321","43056114532601","MERGE","18","10078-204-0019","119.99","0.00","0","0",""
"7617833992441","neptune-219-waist-pant","Neptune Pant","","REPLACE","45453666517241","43360543408377","MERGE","19","10078-800-0012","81.99","","0","0",""
"7617833992441","neptune-219-waist-pant","Neptune Pant","","REPLACE","45453668253945","43360545145081","MERGE","20","10078-800-0013","81.99","","0","0",""
"7617833992441","neptune-219-waist-pant","Neptune Pant","","REPLACE","45453669531897","43360546423033","MERGE","21","10078-800-0014","81.99","","0","0",""
"7617833992441","neptune-219-waist-pant","Neptune Pant","","REPLACE","44837265146105","42741664186617","MERGE","22","10078-800-0015","81.99","","0","0",""
"7617833992441","neptune-219-waist-pant","Neptune Pant","","REPLACE","44837265178873","42741664219385","MERGE","23","10078-800-0016","81.99","","0","0",""
"7617833992441","neptune-219-waist-pant","Neptune Pant","","REPLACE","44837265211641","42741664252153","MERGE","24","10078-800-0017","81.99","","0","0",""
"7617833992441","neptune-219-waist-pant","Neptune Pant","","REPLACE","44837265244409","42741664284921","MERGE","25","10078-800-0018","81.99","","0","0",""
"7617833992441","neptune-219-waist-pant","Neptune Pant","","REPLACE","44837265277177","42741664317689","MERGE","26","10078-800-0019","81.99","109.99","13","0",""
"7617833992441","neptune-219-waist-pant","Neptune Pant","","REPLACE","44837265309945","42741664350457","MERGE","27","10078-800-0020","81.99","109.99","4","0",""
"7617833992441","neptune-219-waist-pant","Neptune Pant","","REPLACE","45453693812985","43360570704121","MERGE","28","10078-730-0012","81.99","","0","0",""
"7617833992441","neptune-219-waist-pant","Neptune Pant","","REPLACE","45453699186937","43360576078073","MERGE","29","10078-730-0013","81.99","","0","0",""
"7617833992441","neptune-219-waist-pant","Neptune Pant","","REPLACE","45453700399353","43360577323257","MERGE","30","10078-730-0014","81.99","","0","0",""
"7617833992441","neptune-219-waist-pant","Neptune Pant","","REPLACE","45453702430969","43360579322105","MERGE","31","10078-730-0015","81.99","","0","0",""
"7617833992441","neptune-219-waist-pant","Neptune Pant","","REPLACE","45453709508857","43360586399993","MERGE","32","10078-730-0016","81.99","","0","0",""
"7617833992441","neptune-219-waist-pant","Neptune Pant","","REPLACE","45453706887417","43360583778553","MERGE","33","10078-730-0017","81.99","","0","0",""
"7617833992441","neptune-219-waist-pant","Neptune Pant","","REPLACE","44837264949497","42741663990009","MERGE","34","10078-730-0018","81.99","109.99","0","0",""
"7617833992441","neptune-219-waist-pant","Neptune Pant","","REPLACE","44837264982265","42741664022777","MERGE","35","10078-730-0019","81.99","109.99","22","0",""
"7617833992441","neptune-219-waist-pant","Neptune Pant","","REPLACE","44837265015033","42741664055545","MERGE","36","10078-730-0020","81.99","109.99","41","0",""
"7617833992441","neptune-219-waist-pant","Neptune Pant","","REPLACE","45453654655225","43360531579129","MERGE","37","10078-300-0012","81.99","","0","0",""
"7617833992441","neptune-219-waist-pant","Neptune Pant","","REPLACE","45453653639417","43360530596089","MERGE","38","10078-300-0013","81.99","","0","0",""
"7617833992441","neptune-219-waist-pant","Neptune Pant","","REPLACE","45453649674489","43360526598393","MERGE","39","10078-300-0014","81.99","","0","0",""
"7617833992441","neptune-219-waist-pant","Neptune Pant","","REPLACE","45453648199929","43360525254905","MERGE","40","10078-300-0015","81.99","","0","0",""
"7617833992441","neptune-219-waist-pant","Neptune Pant","","REPLACE","45453647413497","43360524402937","MERGE","41","10078-300-0016","81.99","","0","0",""
"7617833992441","neptune-219-waist-pant","Neptune Pant","","REPLACE","44837264621817","42741663662329","MERGE","42","10078-300-0017","81.99","","0","0",""
"7617833992441","neptune-219-waist-pant","Neptune Pant","","REPLACE","44837264654585","42741663695097","MERGE","43","10078-300-0018","81.99","","0","0",""
"7617833992441","neptune-219-waist-pant","Neptune Pant","","REPLACE","44837264687353","42741663727865","MERGE","44","10078-300-0019","81.99","109.99","0","0",""
"7617833992441","neptune-219-waist-pant","Neptune Pant","","REPLACE","44837264720121","42741663760633","MERGE","45","10078-300-0020","81.99","109.99","0","0",""
"7617833795833","neptune-319-jacket","Neptune Jacket","Best Seller, commercial, tag__hot_Best Seller","REPLACE","44837257576697","42741656518905","MERGE","1","10079-001-0012","109.99","","5","0",""
"7617833795833","neptune-319-jacket","Neptune Jacket","Best Seller, commercial, tag__hot_Best Seller","REPLACE","44837257642233","42741656584441","MERGE","2","10079-001-0013","109.99","","29","0",""
"7617833795833","neptune-319-jacket","Neptune Jacket","Best Seller, commercial, tag__hot_Best Seller","REPLACE","44837257675001","42741656617209","MERGE","3","10079-001-0014","109.99","","38","0",""
"7617833795833","neptune-319-jacket","Neptune Jacket","Best Seller, commercial, tag__hot_Best Seller","REPLACE","44837257707769","42741656649977","MERGE","4","10079-001-0015","109.99","","37","0",""
"7617833795833","neptune-319-jacket","Neptune Jacket","Best Seller, commercial, tag__hot_Best Seller","REPLACE","44837257740537","42741656682745","MERGE","5","10079-001-0016","109.99","","0","0",""
"7617833795833","neptune-319-jacket","Neptune Jacket","Best Seller, commercial, tag__hot_Best Seller","REPLACE","44837257773305","42741656715513","MERGE","6","10079-001-0017","109.99","","17","0",""
"7617833795833","neptune-319-jacket","Neptune Jacket","Best Seller, commercial, tag__hot_Best Seller","REPLACE","44837257806073","42741656748281","MERGE","7","10079-001-0018","109.99","","11","0",""
"7617833795833","neptune-319-jacket","Neptune Jacket","Best Seller, commercial, tag__hot_Best Seller","REPLACE","44837257838841","42741656781049","MERGE","8","10079-001-0019","109.99","","0","0",""
"7617833795833","neptune-319-jacket","Neptune Jacket","Best Seller, commercial, tag__hot_Best Seller","REPLACE","44837257871609","42741656813817","MERGE","9","10079-001-0020","109.99","","2","0",""
"7617833795833","neptune-319-jacket","Neptune Jacket","Best Seller, commercial, tag__hot_Best Seller","REPLACE","47484569813241","45398305997049","MERGE","10","10079-425-0012","109.99","","11","0",""
"7617833795833","neptune-319-jacket","Neptune Jacket","Best Seller, commercial, tag__hot_Best Seller","REPLACE","47484569846009","45398306029817","MERGE","11","10079-425-0013","109.99","","0","0",""
"7617833795833","neptune-319-jacket","Neptune Jacket","Best Seller, commercial, tag__hot_Best Seller","REPLACE","47484569878777","45398306062585","MERGE","12","10079-425-0014","109.99","","3","0",""
"7617833795833","neptune-319-jacket","Neptune Jacket","Best Seller, commercial, tag__hot_Best Seller","REPLACE","47484569911545","45398306095353","MERGE","13","10079-425-0015","109.99","","0","0",""
"7617833795833","neptune-319-jacket","Neptune Jacket","Best Seller, commercial, tag__hot_Best Seller","REPLACE","47484569944313","45398306128121","MERGE","14","10079-425-0016","109.99","","0","0",""
"7617833795833","neptune-319-jacket","Neptune Jacket","Best Seller, commercial, tag__hot_Best Seller","REPLACE","47484569977081","45398306160889","MERGE","15","10079-425-0017","109.99","","7","0",""
"7617833795833","neptune-319-jacket","Neptune Jacket","Best Seller, commercial, tag__hot_Best Seller","REPLACE","47484570009849","45398306193657","MERGE","16","10079-425-0018","109.99","","4","0",""
"7617833795833","neptune-319-jacket","Neptune Jacket","Best Seller, commercial, tag__hot_Best Seller","REPLACE","47484570042617","45398306226425","MERGE","17","10079-425-0019","119.99","0.00","0","0",""
"7617833795833","neptune-319-jacket","Neptune Jacket","Best Seller, commercial, tag__hot_Best Seller","REPLACE","47484570075385","45398306259193","MERGE","18","10079-425-0020","119.99","0.00","0","0",""
"7617833795833","neptune-319-jacket","Neptune Jacket","Best Seller, commercial, tag__hot_Best Seller","REPLACE","44837257904377","42741656846585","MERGE","19","10079-300-0012","109.99","","14","0",""
"7617833795833","neptune-319-jacket","Neptune Jacket","Best Seller, commercial, tag__hot_Best Seller","REPLACE","44837257609465","42741656551673","MERGE","20","10079-300-0013","109.99","","10","0",""
"7617833795833","neptune-319-jacket","Neptune Jacket","Best Seller, commercial, tag__hot_Best Seller","REPLACE","44837257937145","42741656879353","MERGE","21","10079-300-0014","109.99","","0","0",""
"7617833795833","neptune-319-jacket","Neptune Jacket","Best Seller, commercial, tag__hot_Best Seller","REPLACE","44837257969913","42741656912121","MERGE","22","10079-300-0015","109.99","","37","0",""
"7617833795833","neptune-319-jacket","Neptune Jacket","Best Seller, commercial, tag__hot_Best Seller","REPLACE","44837258002681","42741656944889","MERGE","23","10079-300-0016","109.99","","0","0",""
"7617833795833","neptune-319-jacket","Neptune Jacket","Best Seller, commercial, tag__hot_Best Seller","REPLACE","44837258035449","42741656977657","MERGE","24","10079-300-0017","109.99","","0","0",""
"7617833795833","neptune-319-jacket","Neptune Jacket","Best Seller, commercial, tag__hot_Best Seller","REPLACE","44837258068217","42741657010425","MERGE","25","10079-300-0018","109.99","","6","0",""
"7617833795833","neptune-319-jacket","Neptune Jacket","Best Seller, commercial, tag__hot_Best Seller","REPLACE","45432723931385","43339616125177","MERGE","26","10079-300-0019","119.99","0.00","0","0",""
"7617833795833","neptune-319-jacket","Neptune Jacket","Best Seller, commercial, tag__hot_Best Seller","REPLACE","45432727044345","43339619336441","MERGE","27","10079-300-0020","119.99","0.00","0","0",""
"7617833795833","neptune-319-jacket","Neptune Jacket","Best Seller, commercial, tag__hot_Best Seller","REPLACE","44837258395897","42741657338105","MERGE","28","10079-800-0012","109.99","","7","0",""
"7617833795833","neptune-319-jacket","Neptune Jacket","Best Seller, commercial, tag__hot_Best Seller","REPLACE","44837258428665","42741657370873","MERGE","29","10079-800-0013","109.99","","4","0",""
"7617833795833","neptune-319-jacket","Neptune Jacket","Best Seller, commercial, tag__hot_Best Seller","REPLACE","44837258461433","42741657403641","MERGE","30","10079-800-0014","109.99","","10","0",""
"7617833795833","neptune-319-jacket","Neptune Jacket","Best Seller, commercial, tag__hot_Best Seller","REPLACE","44837258494201","42741657436409","MERGE","31","10079-800-0015","109.99","","4","0",""
"7617833795833","neptune-319-jacket","Neptune Jacket","Best Seller, commercial, tag__hot_Best Seller","REPLACE","44837258526969","42741657469177","MERGE","32","10079-800-0016","109.99","","9","0",""
"7617833795833","neptune-319-jacket","Neptune Jacket","Best Seller, commercial, tag__hot_Best Seller","REPLACE","44837258559737","42741657501945","MERGE","33","10079-800-0017","109.99","","17","0",""
"7617833795833","neptune-319-jacket","Neptune Jacket","Best Seller, commercial, tag__hot_Best Seller","REPLACE","44837258592505","42741657534713","MERGE","34","10079-800-0018","109.99","","0","0",""
"7617833795833","neptune-319-jacket","Neptune Jacket","Best Seller, commercial, tag__hot_Best Seller","REPLACE","44837258625273","42741657567481","MERGE","35","10079-800-0019","109.99","","11","0",""
"7617833795833","neptune-319-jacket","Neptune Jacket","Best Seller, commercial, tag__hot_Best Seller","REPLACE","44837258658041","42741657633017","MERGE","36","10079-800-0020","109.99","","8","0",""
"7617833795833","neptune-319-jacket","Neptune Jacket","Best Seller, commercial, tag__hot_Best Seller","REPLACE","47484569518329","45398305702137","MERGE","37","10079-368-0012","82.99","109.99","0","0",""
"7617833795833","neptune-319-jacket","Neptune Jacket","Best Seller, commercial, tag__hot_Best Seller","REPLACE","47484569551097","45398305734905","MERGE","38","10079-368-0013","82.99","109.99","0","0",""
"7617833795833","neptune-319-jacket","Neptune Jacket","Best Seller, commercial, tag__hot_Best Seller","REPLACE","47484569583865","45398305767673","MERGE","39","10079-368-0014","82.99","109.99","7","0",""
"7617833795833","neptune-319-jacket","Neptune Jacket","Best Seller, commercial, tag__hot_Best Seller","REPLACE","47484569616633","45398305800441","MERGE","40","10079-368-0015","82.99","109.99","0","0",""
"7617833795833","neptune-319-jacket","Neptune Jacket","Best Seller, commercial, tag__hot_Best Seller","REPLACE","47484569649401","45398305833209","MERGE","41","10079-368-0016","82.99","109.99","0","0",""
"7617833795833","neptune-319-jacket","Neptune Jacket","Best Seller, commercial, tag__hot_Best Seller","REPLACE","47484569682169","45398305865977","MERGE","42","10079-368-0017","82.99","109.99","0","0",""
"7617833795833","neptune-319-jacket","Neptune Jacket","Best Seller, commercial, tag__hot_Best Seller","REPLACE","47484569714937","45398305898745","MERGE","43","10079-368-0018","82.99","109.99","0","0",""
"7617833795833","neptune-319-jacket","Neptune Jacket","Best Seller, commercial, tag__hot_Best Seller","REPLACE","47484569747705","45398305931513","MERGE","44","10079-368-0019","89.99","119.99","0","0",""
"7617833795833","neptune-319-jacket","Neptune Jacket","Best Seller, commercial, tag__hot_Best Seller","REPLACE","47484569780473","45398305964281","MERGE","45","10079-368-0020","89.99","119.99","0","0",""
"7617833795833","neptune-319-jacket","Neptune Jacket","Best Seller, commercial, tag__hot_Best Seller","REPLACE","44837258166521","42741657108729","MERGE","46","10079-730-0012","109.99","","0","0",""
"7617833795833","neptune-319-jacket","Neptune Jacket","Best Seller, commercial, tag__hot_Best Seller","REPLACE","44837258199289","42741657141497","MERGE","47","10079-730-0013","109.99","","12","0",""
"7617833795833","neptune-319-jacket","Neptune Jacket","Best Seller, commercial, tag__hot_Best Seller","REPLACE","44837258232057","42741657174265","MERGE","48","10079-730-0014","109.99","","5","0",""
"7617833795833","neptune-319-jacket","Neptune Jacket","Best Seller, commercial, tag__hot_Best Seller","REPLACE","44837258264825","42741657207033","MERGE","49","10079-730-0015","109.99","","0","0",""
"7617833795833","neptune-319-jacket","Neptune Jacket","Best Seller, commercial, tag__hot_Best Seller","REPLACE","44837258297593","42741657239801","MERGE","50","10079-730-0016","109.99","","5","0",""
"7617833795833","neptune-319-jacket","Neptune Jacket","Best Seller, commercial, tag__hot_Best Seller","REPLACE","44837258330361","42741657272569","MERGE","51","10079-730-0017","109.99","","2","0",""
"7617833795833","neptune-319-jacket","Neptune Jacket","Best Seller, commercial, tag__hot_Best Seller","REPLACE","44837258363129","42741657305337","MERGE","52","10079-730-0018","109.99","","4","0",""
"7617833795833","neptune-319-jacket","Neptune Jacket","Best Seller, commercial, tag__hot_Best Seller","REPLACE","45432690147577","43339582341369","MERGE","53","10079-730-0019","119.99","109.99","0","0",""
